,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
51,51,16,2041011.6504466385,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113427.818601181,841.228733970318,25.292351022918698,2.4908768137453134,0.01,-72416.1681545423,1.0143890380859375,0.4485187530517578,0.022352218627929688,0.009071826934814453,-0.024381399154663086,3145
52,52,16,2085607.0918566925,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113457.64196143,810.2208558139391,27.40313596977451,2.4908768137453134,0.01,-27850.55010473772,4.678825855255127,0.45710015296936035,0.02263498306274414,0.008961200714111328,-0.024344921112060547,3148
53,53,16,2097753.0123974993,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113431.872803783,810.2565448316745,27.46621913791597,2.4908768137453134,0.01,-15678.860406283618,0.6737644672393799,0.44753050804138184,0.021973371505737305,0.008979320526123047,-0.02467656135559082,3151
54,54,16,2103599.2402161313,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113434.971298818,809.8598833717406,27.46593682451113,2.615420654432579,0.01,-9835.731082686909,0.8541243076324463,0.4483973979949951,0.023146629333496094,0.008883237838745117,-0.02426314353942871,3155
55,55,16,2107187.441502363,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113438.964942398,801.8446674537845,27.56241745044478,2.615420654432579,0.01,-6251.523440035074,1.046889066696167,0.4451289176940918,0.02238297462463379,0.009141921997070312,-0.025077342987060547,3160
56,56,16,2109388.990166937,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113446.829153871,801.0720939380117,27.62958659654666,2.615420654432579,0.01,-4057.8389869343437,1.0279276371002197,0.47519874572753906,0.022464990615844727,0.009007692337036133,-0.024552345275878906,3166
57,57,16,2110579.687979694,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113448.8551979405,800.2815912449732,27.727392350148893,2.615420654432579,0.01,-2869.167218246293,1.0392522811889648,0.45235180854797363,0.022517919540405273,0.009171009063720703,-0.025103330612182617,3174
58,58,16,2111126.885513138,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113447.8967035343,800.0595766888,27.735600559192207,2.615420654432579,0.01,-2321.0111903963625,1.0153894424438477,0.45317721366882324,0.023462533950805664,0.00899648666381836,-0.02453136444091797,3187
59,59,17,2111484.6862804787,2111484.6862804787,2111484.6862804787,2111484.686262361,2113431.167978333,793.2945881527849,27.17952150645505,2.615420654432579,0.01,-1946.4816978543022,1.0172224044799805,0.4471774101257324,0.02414679527282715,0.009073257446289062,-0.02508997917175293,3226
60,60,18,2111751.5213845344,2111751.5213845344,2111751.5213845344,2111751.521365813,2113409.2745153527,1028.2897452032194,25.486129821514865,2.48464962171095,0.01,-1657.7531308184582,0.8608062267303467,0.4488692283630371,0.025003433227539062,0.009416580200195312,-0.02503514289855957,3250
61,61,18,2034329.4730839601,2111751.5213845344,2111751.5213845344,2111751.521365813,2113386.781135948,990.0560259418562,24.531803440734024,2.48464962171095,0.01,-79057.30805198781,1.0189549922943115,0.44738221168518066,0.022267580032348633,0.009409904479980469,-0.025192737579345703,3251
62,62,18,2090155.852003721,2111751.5213845344,2111751.5213845344,2111751.521365813,2113396.1885367604,982.7506311773323,24.258186599237273,2.48464962171095,0.01,-23240.336533039248,1.0251924991607666,0.447124719619751,0.021899938583374023,0.009488582611083984,-0.02516460418701172,3252
63,63,18,2103766.696933987,2111751.5213845344,2111751.5213845344,2111751.521365813,2113396.159172157,982.4237934658304,24.24196121023525,2.48464962171095,0.01,-9629.462238169626,1.0594353675842285,0.4469797611236572,0.02251434326171875,0.009540557861328125,-0.025191068649291992,3253
64,64,18,2108180.0283375634,2111751.5213845344,2111751.5213845344,2111751.521365813,2113396.4620812177,982.1742751309648,24.228649324834816,2.48464962171095,0.01,-5216.433743654402,0.678919792175293,0.4487497806549072,0.02260565757751465,0.009624958038330078,-0.025239229202270508,3254
65,65,18,2110110.371190014,2111751.5213845344,2111751.5213845344,2111751.521365813,2113396.9725949285,981.6022015265189,24.2069395293688,2.48464962171095,0.01,-3286.6014049145283,0.6815822124481201,0.44657254219055176,0.021821975708007812,0.00975179672241211,-0.02576732635498047,3255
66,66,18,2111052.2534814016,2111751.5213845344,2111751.5213845344,2111751.521365813,2113400.1915840805,978.0670508067124,24.06468507710643,2.6088821027964975,0.01,-2347.938102678763,0.8703217506408691,0.4475398063659668,0.02230978012084961,0.009461164474487305,-0.02527332305908203,3257
67,67,18,2111541.1479956466,2111751.5213845344,2111751.5213845344,2111751.521365813,2113400.755410646,971.2571278139949,24.013377245638573,2.6088821027964975,0.01,-1859.6074149996414,1.0156059265136719,0.44569897651672363,0.022464513778686523,0.009531259536743164,-0.025189638137817383,3268
68,68,19,2111914.452568294,2111914.452568294,2111914.452568294,2111914.4525494627,2113401.379568192,967.8967686793767,23.79635110122945,2.6088821027964975,0.01,-1486.926999898358,1.0545477867126465,0.44957661628723145,0.024773836135864258,0.009559869766235352,-0.025438308715820312,3326
69,69,19,2111858.897351504,2111914.452568294,2111914.452568294,2111914.4525494627,2113385.0110607115,1000.3255842076614,22.977654718732694,2.6088821027964975,0.01,-1526.1137092077975,1.0431022644042969,0.45479321479797363,0.026054859161376953,0.010410785675048828,-0.026781320571899414,3440
70,70,20,2112078.2531657116,2112078.2531657116,2112078.2531657116,2112078.2531471825,2113380.8046143744,956.5312721030787,22.26896104329661,2.4784379976566724,0.01,-1302.5514486629525,2.0095741748809814,0.44839978218078613,0.02720332145690918,0.010258674621582031,-0.028805971145629883,3551
71,71,21,2112084.7485995297,2112084.7485995297,2112084.7485995297,2112084.748584256,2113357.8382779662,965.904716454912,21.70653192150696,2.3545160977738386,0.01,-1273.0896784366937,1.6978662014007568,0.45395684242248535,0.03159499168395996,0.010691642761230469,-0.027995586395263672,3561
72,72,22,2112465.8679306977,2112465.8679306977,2112465.8679306977,2112465.8679137183,2113443.9000054123,940.8365256898105,23.162456646048863,2.2367902928851464,0.01,-978.0320747144036,4.906354904174805,0.4470076560974121,0.023572444915771484,0.010661602020263672,-0.028004169464111328,3595
73,73,23,2112514.1556776483,2112514.1556776483,2112514.1556776483,2112514.1556623783,2113529.061580096,782.6510348338634,22.483306554367832,2.124950778240889,0.01,-1014.9059024476368,1.0615220069885254,0.44904088973999023,0.024220705032348633,0.010536909103393555,-0.027894973754882812,3649
74,74,24,2112694.8535613664,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113644.8443736024,867.3563586105593,19.422015940525128,2.225620321360051,0.01,-949.9908122361377,2.0534040927886963,0.4488098621368408,0.2781858444213867,0.010939598083496094,-0.028163433074951172,3336
75,75,24,-165164041.14286596,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113727.50325507,780.9480367018841,19.18757232158695,2.225620321360051,0.01,-167277768.64612103,1.9522743225097656,0.4482874870300293,0.021869182586669922,0.00949239730834961,-0.026015520095825195,3337
76,76,24,-25560982.778666582,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113739.9556524926,741.8709295364097,19.600181060917905,2.225620321360051,0.01,-27674722.734319076,1.994917869567871,0.449368953704834,0.021904468536376953,0.009531497955322266,-0.025806665420532227,3339
77,77,24,846795.5441883921,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113743.7055981695,738.4699829854071,19.68054369056974,2.225620321360051,0.01,-1266948.1614097774,1.0397582054138184,0.44776272773742676,0.02222442626953125,0.009361743927001953,-0.025934696197509766,3341
78,78,24,1523991.6566336253,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113746.4675001954,736.1827247315086,19.733226328252858,2.225620321360051,0.01,-589754.8108665702,1.0318799018859863,0.4479968547821045,0.022028684616088867,0.009366989135742188,-0.025684118270874023,3344
79,79,24,1834346.3949110094,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113750.808370463,732.6703665219247,19.83540269670526,2.225620321360051,0.01,-279404.4134594538,1.025120735168457,0.4485969543457031,0.02295088768005371,0.009471416473388672,-0.02567124366760254,3348
80,80,24,2057807.891324582,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113780.0920996876,711.6868721120991,20.739157912950237,2.3369013374280536,0.01,-55972.20077510546,4.890429735183716,0.4518773555755615,0.02296757698059082,0.009591341018676758,-0.02615952491760254,3350
81,81,24,2075895.5061787935,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113769.773107512,706.8566686464474,20.76274809744077,2.3369013374280536,0.01,-37874.26692871845,1.0500998497009277,0.4468388557434082,0.022268295288085938,0.009501934051513672,-0.026243925094604492,3353
82,82,24,2095737.2047305806,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113773.080440965,705.3511425377801,20.86045588025554,2.3369013374280536,0.01,-18035.875710384476,1.078883409500122,0.44829535484313965,0.022473573684692383,0.009514570236206055,-0.025845050811767578,3356
83,83,24,2103029.3750952105,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113775.952712433,703.7285427828319,20.965990880909587,2.3369013374280536,0.01,-10746.577617222636,1.09086012840271,0.4483680725097656,0.022136926651000977,0.009571552276611328,-0.025945186614990234,3359
84,84,24,2107109.1929385257,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113779.3245913284,702.6182757113129,21.02658661607932,2.3369013374280536,0.01,-6670.13165280288,1.0652210712432861,0.45229625701904297,0.023779869079589844,0.009617805480957031,-0.02604985237121582,3363
85,85,24,2109164.1636597444,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113778.712246067,702.4040100313723,21.040903731225022,2.4537464042994563,0.01,-4614.548586322372,1.0630371570587158,0.46049952507019043,0.022960186004638672,0.009781122207641602,-0.027791738510131836,3367
86,86,24,2110875.681135028,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113777.342088059,694.6491381064989,21.306362271588664,2.4537464042994563,0.01,-2901.6609530308015,1.280034065246582,0.4589543342590332,0.022655725479125977,0.009734630584716797,-0.02607870101928711,3371
87,87,24,2111465.782664106,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113777.3541747807,693.7217008317821,21.358112749445027,2.4537464042994563,0.01,-2311.57151067462,1.0741114616394043,0.44771504402160645,0.022413015365600586,0.009646415710449219,-0.02638983726501465,3376
88,88,24,2112190.4690328795,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113780.8572856905,692.5015498180874,21.43927341114389,2.4537464042994563,0.01,-1590.3882528111021,1.2804546356201172,0.44843459129333496,0.022424936294555664,0.009879112243652344,-0.026134014129638672,3381
89,89,24,2112399.8951223386,2112694.8535613664,2112694.8535613664,2112694.8535407027,2113781.726162975,691.6993593806401,21.489853079198788,2.4537464042994563,0.01,-1381.8310406366788,1.061126470565796,0.4483942985534668,0.022768497467041016,0.009918451309204102,-0.026195526123046875,3393
90,90,25,2112729.7413585465,2112729.7413585465,2112729.7413585465,2112729.741336428,2113816.7570556505,682.1932338909246,21.70821101102223,2.4537464042994563,0.01,-1087.0156971038969,2.612225294113159,0.45177626609802246,0.024078845977783203,0.009947776794433594,-0.026682615280151367,3409
91,91,25,-52307488.44848993,2112729.7413585465,2112729.7413585465,2112729.741336428,2113976.41534086,837.0800501136109,21.5061723651913,2.4537464042994563,0.01,-54421464.86383079,1.049203872680664,0.44846487045288086,0.022434473037719727,0.010282039642333984,-0.026962757110595703,3410
92,92,25,1237466.869827828,2112729.7413585465,2112729.7413585465,2112729.741336428,2113971.2239474924,823.87532499386,20.42710161892874,2.4537464042994563,0.01,-876504.3541196646,2.042435884475708,0.44609975814819336,0.02210688591003418,0.010247230529785156,-0.026676416397094727,3411
93,93,25,2109462.353325357,2112729.7413585465,2112729.7413585465,2112729.741336428,2113976.4050774523,823.4350631311536,20.40822891748386,2.4537464042994563,0.01,-4514.051752095071,0.8865513801574707,0.4469325542449951,0.022128582000732422,0.010252237319946289,-0.026631832122802734,3412
94,94,25,2111510.541257443,2112729.7413585465,2112729.7413585465,2112729.741336428,2113971.6619536984,819.2446970338933,20.277633203894972,2.4537464042994563,0.01,-2461.1206962553824,1.0496985912322998,0.44696688652038574,0.02231454849243164,0.010298490524291992,-0.026495695114135742,3413
95,95,25,2112196.9502735822,2112729.7413585465,2112729.7413585465,2112729.741336428,2113968.4836171037,818.2928291000426,20.247877085636578,2.4537464042994563,0.01,-1771.533343521367,1.074570655822754,0.45096302032470703,0.02326226234436035,0.01019144058227539,-0.026769399642944336,3415
96,96,25,2112582.4637296335,2112729.7413585465,2112729.7413585465,2112729.741336428,2113967.6791569097,817.4212028905749,20.229703420072752,2.576433724514429,0.01,-1385.2154272760376,1.0511963367462158,0.4496183395385742,0.02299046516418457,0.010312795639038086,-0.02776050567626953,3419
97,97,26,2112802.436222793,2112802.436222793,2112802.436222793,2112802.436203611,2113959.892264057,813.1518115582876,20.22489259385656,2.576433724514429,0.01,-1157.456041263668,1.0516200065612793,0.44585609436035156,0.02411961555480957,0.01021718978881836,-0.027386903762817383,3449
98,98,26,-4717377.827788193,2112802.436222793,2112802.436222793,2112802.436203611,2114093.8093666136,895.1318943724036,20.01471216029452,2.576433724514429,0.01,-6831471.637154806,1.0423054695129395,0.4476149082183838,0.022202253341674805,0.010572195053100586,-0.026926517486572266,3450
99,99,26,2112162.045205325,2112802.436222793,2112802.436222793,2112802.436203611,2114091.7490445105,893.1868526046164,19.91413144640801,2.576433724514429,0.01,-1929.7038391856333,1.0528240203857422,0.44720959663391113,0.02203845977783203,0.01063084602355957,-0.02721095085144043,3453
100,100,26,2112484.267253181,2112802.436222793,2112802.436222793,2112802.436203611,2114089.781420866,892.6618395280093,19.887570807612626,2.576433724514429,0.01,-1605.5141676851938,1.05161452293396,0.4466726779937744,0.023066997528076172,0.010592460632324219,-0.027329444885253906,3461
101,101,27,2112926.3291118466,2112926.3291118466,2112926.3291118466,2112926.3290914707,2114077.362926524,869.0628609890118,19.506582887107555,2.576433724514429,0.01,-1151.033814677459,1.6790826320648193,0.45328378677368164,0.02539992332458496,0.01075601577758789,-0.02779245376586914,3467
102,102,27,2112350.352378772,2112926.3291118466,2112926.3291118466,2112926.3290914707,2114187.1619216553,892.9928461830132,19.454696484698726,2.576433724514429,0.01,-1836.8095428832985,1.05841064453125,0.46699976921081543,0.02244710922241211,0.010680913925170898,-0.027944564819335938,3472
103,103,28,2113084.3684146143,2113084.3684146143,2113084.3684146143,2113084.36839694,2114167.300349393,856.7423030585051,18.732433300988262,2.4476120382887077,0.01,-1082.9319347784108,4.861538648605347,0.4461238384246826,0.024785995483398438,0.010710477828979492,-0.02744007110595703,3483
104,104,28,-89258406.87421086,2113084.3684146143,2113084.3684146143,2113084.36839694,2114238.651059423,837.9917404991575,18.69873465978563,2.4476120382887077,0.01,-91372645.52527028,1.0615596771240234,0.44426465034484863,0.022053956985473633,0.011493682861328125,-0.029280900955200195,3484
105,105,28,2102963.4484477257,2113084.3684146143,2113084.3684146143,2113084.36839694,2114246.76639628,838.3516014907509,18.63010010840179,2.4476120382887077,0.01,-11283.317948554111,1.1094884872436523,0.4689972400665283,0.02305889129638672,0.010740041732788086,-0.027278900146484375,3485
106,106,28,2108842.7025749935,2113084.3684146143,2113084.3684146143,2113084.36839694,2114245.9422422214,837.492553959135,18.59810041355837,2.4476120382887077,0.01,-5403.239667228163,1.0721032619476318,0.4525763988494873,0.022954463958740234,0.01120305061340332,-0.02984786033630371,3486
107,107,28,2110979.8582220757,2113084.3684146143,2113084.3684146143,2113084.36839694,2114249.0998111106,836.2131820521317,18.55857179270712,2.4476120382887077,0.01,-3269.241589034859,1.0644285678863525,0.4452028274536133,0.022066354751586914,0.010870933532714844,-0.027861833572387695,3487
108,108,28,2112017.460833143,2113084.3684146143,2113084.3684146143,2113084.36839694,2114246.843612642,835.5240188166499,18.537533343644917,2.4476120382887077,0.01,-2229.382779498968,1.0571587085723877,0.4459230899810791,0.022417783737182617,0.010802984237670898,-0.027241230010986328,3489
109,109,28,2112569.204685788,2113084.3684146143,2113084.3684146143,2113084.36839694,2114251.778486268,834.4414166552015,18.505925842401286,2.569992640203143,0.01,-1682.573800480016,1.0526833534240723,0.4449920654296875,0.02290821075439453,0.010818243026733398,-0.027694225311279297,3493
110,110,28,2112982.3509821896,2113084.3684146143,2113084.3684146143,2113084.36839694,2114245.4597633844,829.4773693825118,18.467353878634786,2.569992640203143,0.01,-1263.1087811949053,1.066396951675415,0.4447600841522217,0.02278304100036621,0.010833740234375,-0.02719855308532715,3507
111,111,29,2113206.6416125647,2113206.6416125647,2113206.6416125647,2113206.641591791,2114243.9151239847,826.2475919630378,18.355898447098088,2.569992640203143,0.01,-1037.2735114199304,1.0609865188598633,0.445101261138916,0.02581024169921875,0.010902643203735352,-0.027465343475341797,3582
112,112,29,2113207.468082684,2113206.6416125647,2113207.468082684,2113207.468059999,2114309.3376085707,832.6661964743398,18.27149156778202,2.569992640203143,0.01,-1101.8695258867033,1.0797016620635986,0.4495835304260254,0.029135942459106445,0.011482000350952148,-0.028543472290039062,3768
113,113,30,2113398.9258365277,2113398.9258365277,2113398.9258365277,2113398.9258147897,2114306.025843152,798.4098931076005,17.800323189380514,2.4414930081929858,0.01,-907.1000066241386,2.094695806503296,0.4444417953491211,0.03235173225402832,0.012343645095825195,-0.030365705490112305,3624
114,114,30,2106822.2582132774,2113398.9258365277,2113398.9258365277,2113398.9258147897,2114351.1103928587,711.423908259254,17.431326801206232,2.4414930081929858,0.01,-7528.852179581194,1.079831600189209,0.44474315643310547,0.022484302520751953,0.010793209075927734,-0.028527259826660156,3625
115,115,31,2113616.300272327,2113616.300272327,2113616.300272327,2113616.3002530667,2114341.584041377,593.5810593208298,18.396348342725865,2.3194183577833365,0.01,-725.2837690503009,2.078510046005249,0.4562675952911377,0.02634286880493164,0.010851621627807617,-0.02849578857421875,3655
116,116,32,2113667.9184144503,2113667.9184144503,2113667.9184144503,2113667.918395114,2114388.424157816,516.1956729367375,18.32646946720372,2.429300802483322,0.01,-720.5057433657482,1.120863676071167,0.5217256546020508,0.31918883323669434,0.012269258499145508,-0.030706405639648438,3497
117,117,32,-332694852.9906412,2113667.9184144503,2113667.9184144503,2113667.918395114,2114482.415731943,487.50120662897825,18.04930977375171,2.429300802483322,0.01,-334809335.40637314,2.071092367172241,0.49704909324645996,0.027251482009887695,0.011064291000366211,-0.03218555450439453,3499
118,118,32,-503382.4982612319,2113667.9184144503,2113667.9184144503,2113667.918395114,2114462.1243739896,494.27645436348394,18.088088757342977,2.429300802483322,0.01,-2617844.6226352216,1.0633974075317383,0.48670315742492676,0.02709650993347168,0.010471820831298828,-0.03192424774169922,3500
119,119,32,205039.06948719104,2113667.9184144503,2113667.9184144503,2113667.918395114,2114473.260087173,493.4942351644859,18.068609443781526,2.429300802483322,0.01,-1909434.190599982,1.0672619342803955,0.4876701831817627,0.026981115341186523,0.010545492172241211,-0.031319618225097656,3501
120,120,32,1241475.9012285764,2113667.9184144503,2113667.9184144503,2113667.918395114,2114495.1062144972,451.22328602941707,18.064678434175164,2.429300802483322,0.01,-873019.2049859209,4.959364652633667,0.48537564277648926,0.02707839012145996,0.010476112365722656,-0.03164243698120117,3502
121,121,32,1656940.8648301337,2113667.9184144503,2113667.9184144503,2113667.918395114,2114494.3859606255,450.6438235985115,18.070642261371454,2.429300802483322,0.01,-457553.52113049175,1.074439525604248,0.4913804531097412,0.027591466903686523,0.010499000549316406,-0.031226396560668945,3504
122,122,32,1982053.0409508413,2113667.9184144503,2113667.9184144503,2113667.918395114,2114492.4282466955,447.6552004450932,18.109958322963237,2.5507658426074884,0.01,-132439.38729585428,1.0998084545135498,0.4874143600463867,0.026648998260498047,0.010561466217041016,-0.031967878341674805,3505
123,123,32,2052467.4675849846,2113667.9184144503,2113667.9184144503,2113667.918395114,2114485.9446486924,442.50973455188796,18.175726874710513,2.5507658426074884,0.01,-62018.47706370774,1.0949580669403076,0.4871997833251953,0.026941299438476562,0.010571479797363281,-0.03133535385131836,3507
124,124,32,2080292.4469181353,2113667.9184144503,2113667.9184144503,2113667.918395114,2114485.297595126,441.8430677331053,18.19212389041003,2.5507658426074884,0.01,-34192.85067699083,1.0715663433074951,0.48485231399536133,0.02732539176940918,0.010568380355834961,-0.031258344650268555,3511
125,125,32,2101221.896069858,2113667.9184144503,2113667.9184144503,2113667.918395114,2114483.8539119638,439.52080860128626,18.249644888578796,2.5507658426074884,0.01,-13261.957842105396,2.251024007797241,0.48657655715942383,0.026393651962280273,0.010675907135009766,-0.03162503242492676,3512
126,126,32,2103782.5984518477,2113667.9184144503,2113667.9184144503,2113667.918395114,2114482.4778941027,439.04905959544703,18.260032222622808,2.5507658426074884,0.01,-10699.879442255125,1.0678787231445312,0.4851090908050537,0.028415679931640625,0.010731935501098633,-0.031620025634765625,3515
127,127,32,2109072.3171371035,2113667.9184144503,2113667.9184144503,2113667.918395114,2114478.110596813,435.151442529168,18.354165019774065,2.678304134737863,0.01,-5405.793459709285,3.048121452331543,0.4903831481933594,0.027273893356323242,0.01084280014038086,-0.03277850151062012,3516
128,128,32,2109633.644840629,2113667.9184144503,2113667.9184144503,2113667.918395114,2114474.929909248,432.2202528375201,18.36359206540161,2.678304134737863,0.01,-4841.285068618903,1.0795314311981201,0.48627662658691406,0.027101516723632812,0.010796785354614258,-0.031579017639160156,3519
129,129,32,2111579.8667306257,2113667.9184144503,2113667.9184144503,2113667.918395114,2114470.568664709,429.61621103063226,18.508446404093426,2.678304134737863,0.01,-2890.7019340835545,3.0426418781280518,0.4899635314941406,0.030237674713134766,0.011143684387207031,-0.03407549858093262,3521
130,130,32,2111933.752771262,2113667.9184144503,2113667.9184144503,2113667.918395114,2114468.7903639236,429.0863581546582,18.531395691342407,2.678304134737863,0.01,-2535.03759266167,1.0981800556182861,0.49684906005859375,0.02791595458984375,0.011493206024169922,-0.03394770622253418,3526
131,131,32,2112884.3210616675,2113667.9184144503,2113667.9184144503,2113667.918395114,2114467.0062782005,427.3468205896206,18.599887284994825,2.678304134737863,0.01,-1582.6852165329215,1.8783822059631348,0.4902350902557373,0.027444124221801758,0.010826349258422852,-0.031511545181274414,3529
132,132,32,2113079.7978053624,2113667.9184144503,2113667.9184144503,2113667.918395114,2114466.810599803,427.23812516219914,18.603526245055207,2.8122193414747563,0.01,-1387.0127944405904,1.0637178421020508,0.4858059883117676,0.02834630012512207,0.010908126831054688,-0.031852006912231445,3551
133,133,32,2113522.9404237377,2113667.9184144503,2113667.9184144503,2113667.918395114,2114457.7027937346,413.44298688694835,19.11676881311771,2.8122193414747563,0.01,-934.7623699968299,3.2470223903656006,0.4854137897491455,0.026937246322631836,0.011139869689941406,-0.0321195125579834,3555
134,134,32,2113393.0134990616,2113667.9184144503,2113667.9184144503,2113667.918395114,2114456.6175250937,412.6334820021875,19.15557124591589,2.8122193414747563,0.01,-1063.604026032169,1.0695531368255615,0.4861881732940674,0.032698631286621094,0.011104345321655273,-0.03180694580078125,3688
135,135,32,2113618.7485513175,2113667.9184144503,2113667.9184144503,2113667.918395114,2114443.4839834184,397.5398089895025,19.39147095346678,2.8122193414747563,0.01,-824.7354321007789,5.051009654998779,0.4894676208496094,0.03949117660522461,0.012052297592163086,-0.03366518020629883,4019
136,136,32,2113625.6728330813,2113667.9184144503,2113667.9184144503,2113667.918395114,2114443.7493970674,389.3187758103013,19.538252240084727,2.8122193414747563,0.01,-818.0765639861605,5.123227596282959,0.4857611656188965,0.043340444564819336,0.013232231140136719,-0.036637306213378906,4465
137,137,33,2113695.5930387964,2113695.5930387964,2113695.5930387964,2113695.593019989,2114440.589465917,388.91888674907386,19.54423932046307,2.8122193414747563,0.01,-744.9964271205853,1.020064353942871,0.4839599132537842,0.029844999313354492,0.01428985595703125,-0.03981137275695801,4533
138,138,33,2089674.8308272783,2113695.5930387964,2113695.5930387964,2113695.593019989,2114482.8517613704,474.66924797929823,17.617216978603157,2.8122193414747563,0.01,-24808.020934092045,5.591763496398926,0.45415711402893066,0.02276015281677246,0.01551198959350586,-0.0373075008392334,4534
139,139,33,2113107.6178509174,2113695.5930387964,2113695.5930387964,2113695.593019989,2114483.514792158,472.7321090158075,17.554532981913514,2.8122193414747563,0.01,-1375.8969412402537,2.322282075881958,0.4744908809661865,0.022983074188232422,0.014496326446533203,-0.036429405212402344,4535
140,140,33,2113572.8432202954,2113695.5930387964,2113695.5930387964,2113695.593019989,2114484.7283162796,469.90211920486763,17.47454151980668,2.8122193414747563,0.01,-911.8850959844368,2.2902445793151855,0.4519493579864502,0.022363662719726562,0.014588117599487305,-0.03667187690734863,4536
141,141,34,2113718.8229011414,2113718.8229011414,2113718.8229011414,2113718.822878137,2114485.086642289,468.4302360150032,17.443378735346965,2.8122193414747563,0.01,-766.2637411478837,2.3063864707946777,0.44770050048828125,0.023855924606323242,0.014637947082519531,-0.03541135787963867,4538
142,142,34,2113623.5534457806,2113718.8229011414,2113718.8229011414,2113718.822878137,2114515.5923654195,552.6222048630007,17.364407898243673,2.8122193414747563,0.01,-892.0389196387235,1.2087149620056152,0.4530954360961914,0.02213001251220703,0.014318466186523438,-0.03697037696838379,4541
143,143,35,2113864.4042661614,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114522.709875804,549.9342127074488,17.105891817443197,2.671608374401018,0.01,-658.3056096423111,2.30727219581604,0.44934988021850586,0.022998571395874023,0.01434469223022461,-0.03580212593078613,4544
144,144,35,-52146977.103512436,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114555.071335371,503.8437547562644,16.430379099704158,2.671608374401018,0.01,-54261532.174847804,1.2087640762329102,0.4497852325439453,0.022124528884887695,0.014466047286987305,-0.0356292724609375,4545
145,145,35,-5091220.671367257,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114566.466421024,496.2919570277445,15.924525816312812,2.671608374401018,0.01,-7205787.137788281,2.3006386756896973,0.45406055450439453,0.023886680603027344,0.014553308486938477,-0.03566694259643555,4546
146,146,35,1348489.156701812,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114569.7702193563,493.6958801462315,15.79127471474622,2.671608374401018,0.01,-766080.6135175443,5.563434839248657,0.45212459564208984,0.02220892906188965,0.014511823654174805,-0.0366816520690918,4547
147,147,35,2022868.8566056844,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114580.323940733,469.5296686240472,15.162852660867866,2.671608374401018,0.01,-91711.46733504848,5.561612367630005,0.4465065002441406,0.02222752571105957,0.014407873153686523,-0.0356295108795166,4549
148,148,35,-511507.2791777933,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114579.6528449804,461.3656639382243,15.111011824510761,2.671608374401018,0.01,-2626086.9320227737,5.594130516052246,0.4526493549346924,0.02259373664855957,0.014508247375488281,-0.03592276573181152,4550
149,149,35,2086575.5462031572,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114579.7226056964,460.78430706402287,15.107787230568722,2.805188793121069,0.01,-28004.17640253919,2.290968656539917,0.4489572048187256,0.022936582565307617,0.014856100082397461,-0.03628969192504883,4551
150,150,35,2102821.0926917368,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114577.262934341,456.7947084470652,15.108720353721184,2.805188793121069,0.01,-11756.170242604347,2.3207662105560303,0.4606139659881592,0.022521018981933594,0.014858245849609375,-0.03554129600524902,4552
151,151,35,2105581.2622324284,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114577.272391347,456.52595387538895,15.109492138766873,2.805188793121069,0.01,-8996.010158918587,1.1938352584838867,0.45979833602905273,0.022505760192871094,0.01457834243774414,-0.0355219841003418,4554
152,152,35,2110277.5056007532,2113864.4042661614,2113864.4042661614,2113864.4042473147,2114578.3831757903,445.50683720689267,15.104536488263655,2.805188793121069,0.01,-4300.877575037004,5.5726158618927,0.452221155166626,0.02259540557861328,0.014588117599487305,-0.03567242622375488,4555
